_id	costavg_2001	costavg_2002	costavg_2003	costavg_2004	costavg_2005	costavg_2006	costavg_2007	costavg_2008	costavg_2009	costavg_2010	costavg_2011	costavg_2012	costavg_2013	costavg_2014	costavg_2015	costavg_2016	costavg_2017	costavg_2018	costavg_2019	costavg_2020	costavg_2021	costavg_2022	populationrank	hlocation	us_state
394635	75479	78285	81134	84782	89183	90457	90599	91623	90628	87812	85565	89267	86671	94913	96368	101907	105909	107645	105366	121651	135130	142350	350	Goldsboro, NC	NC
395213	52879	56992	61293	67249	80208	95285	104733	113421	114219	115388	118539	128956	134159	134584	134305	135248	134833	139167	143715	166139	183586	187514	351	Watertown, NY	NY
395089	0	0	0	0	0	0	0	168285	151125	141882	132771	122569	127312	131243	138224	147526	157223	168965	177988	213272	229500	235431	352	Sheboygan, WI	WI
395217	0	0	0	0	0	0	0	52996	52609	51384	50068	52005	55877	59855	68435	70485	73597	77818	82490	103884	113054	116625	353	Weirton, WV	OH
394867	0	0	0	0	210921	221053	238132	243486	237924	228785	218584	229970	243987	255489	268080	283735	303377	319444	334007	447223	517077	510675	354	Missoula, MT	MT
395237	122986	126578	131303	135159	138964	141329	145306	142121	135484	130799	127755	129397	132041	136453	140142	147918	152505	160164	167839	204779	258553	308900	355	Wooster, OH	OH
394407	0	0	0	0	0	0	0	0	225732	215186	208573	216945	238773	256795	280521	312867	346586	383294	407815	548378	629915	620961	356	Bozeman, MT	MT
394333	0	0	0	0	0	0	0	0	0	43920	42602	43622	46046	110884	88940	85687	86685	91756	99041	117300	126625	134370	357	Anniston, AL	AL
394374	48554	50148	51909	54922	60035	63390	64583	64939	62796	60227	59261	60966	63369	65784	77234	81467	79744	81229	82514	98747	110275	113887	358	Beckley, WV	WV
395225	101679	106670	112482	122619	133311	132407	136420	137148	134360	133176	132336	133087	138024	141714	145719	149746	152344	155404	159622	182695	196848	203014	359	Williamsport, PA	PA
394423	122946	127310	131871	143487	144718	155527	166738	163414	153286	141691	130341	126504	129689	135237	140942	147006	153297	167412	177516	217509	259366	271459	360	Brunswick, GA	GA
753872	161910	169585	187510	223984	281967	326396	338925	319806	285695	271832	260617	252747	262318	268394	269082	269134	276870	284621	294044	347689	371883	372699	361	California, MD	MD
395173	0	0	0	0	132867	144931	155865	157476	146161	132975	122903	126761	138919	148739	156680	168987	183144	199125	220279	305941	358633	347467	361	Twin Falls, ID	ID
394495	79678	80583	81633	84990	91039	98534	104116	104787	101231	100234	97748	96558	100601	105060	108609	116819	124700	135363	148344	192197	231403	241994	363	Cookeville, TN	TN
394893	0	0	0	0	0	0	0	0	72385	70360	68720	68899	70090	71778	72887	75784	80606	86423	90380	116005	131788	137044	364	Muncie, IN	IN
394857	0	0	0	0	0	0	0	0	115069	113666	112259	112682	117308	118115	122731	126182	131344	140501	150666	184952	208158	215145	365	Michigan City, IN	IN
395039	105122	109335	114379	126331	150129	177507	184595	183261	168731	155903	146230	145484	148824	157321	167500	179731	194662	213154	226957	291237	329771	329275	366	Roseburg, OR	OR
394788	93200	101190	108660	121836	138884	146529	148985	148185	139826	132015	130676	130567	133576	137336	141014	148198	160541	172931	182902	235363	270124	277683	367	Lewiston, ME	ME
394804	0	0	0	0	0	0	0	0	180337	169467	158855	157135	161782	169434	182899	203911	228447	250659	271430	349939	387526	386363	368	Longview, WA	WA
394932	45595	50143	54389	58483	61286	68179	72211	72068	67921	65978	66781	70370	74522	77202	76996	80904	82432	84742	89385	109695	122982	124462	369	Ogdensburg, NY	NY
394734	0	0	0	0	0	0	0	0	116319	110286	106450	112009	113394	112121	114042	115999	119711	125592	133429	155629	168944	171698	370	Kankakee, IL	IL
394396	59327	61014	62991	66562	72680	77496	79442	78774	76416	75013	74600	77568	77329	75863	78003	80145	79928	80779	82691	100438	115197	121377	371	Bluefield, WV	VA
395095	97851	102598	107239	115037	131959	162974	189435	186086	168256	149034	135040	138851	145140	155764	167107	176204	186738	199228	217141	305678	365684	361596	372	Show Low, AZ	AZ
395023	93045	96047	100157	105736	114039	121331	123524	121616	120029	119813	120280	119666	115897	117222	122684	130649	139024	144511	145207	177488	196837	203791	373	Richmond, KY	KY
395168	76633	78376	79791	82738	86069	91248	98152	99688	97514	94964	92863	93961	95687	99384	106509	116983	126754	136583	152485	201470	243327	251967	374	Tullahoma, TN	TN
395222	150029	154698	159877	171904	186432	196089	205448	204230	188553	175371	157998	150238	156233	163765	170412	178802	191949	205555	219358	273870	302992	312056	375	Whitewater, WI	WI
394709	91767	94557	105651	117730	130286	138334	142273	157397	166621	170513	168730	170526	179664	187933	198370	206228	216983	224912	227402	262903	296217	301129	376	Ithaca, NY	NY
394637	0	0	0	0	0	0	0	0	0	0	0	0	148754	158899	171455	183545	187327	189210	191151	208688	226843	229954	377	Grand Forks, ND	MN
394524	61374	64372	65253	67611	70420	72112	75255	75906	75702	70841	68159	69330	68930	68769	68870	69651	68534	68960	73618	83260	87464	89593	378	Decatur, IL	IL
394762	67097	70373	73227	79771	80937	85156	87514	86912	81224	75771	69946	70164	78310	83926	86253	88852	91635	101248	110596	132874	156623	163205	379	LaGrange, GA	GA
394369	85868	87420	91075	93451	96831	97880	94837	88193	80630	75363	73660	74547	78910	82632	83917	86859	88325	92994	100988	124795	135697	140484	380	Bay City, MI	MI
394599	0	0	0	0	0	0	0	132899	129874	125780	124454	124435	128209	131887	132594	134325	138079	146016	155342	184475	209410	216228	381	Fond du Lac, WI	WI
394630	103293	109621	117140	129907	149658	178046	187184	184875	179661	175080	169837	171416	174874	178111	180444	187111	195824	204551	211775	252941	274991	281592	382	Gettysburg, PA	PA
394620	0	51470	53585	56089	59878	64619	67832	69826	70032	66139	64532	65742	70026	73465	74768	76950	81518	85736	93388	117333	131526	136572	383	Gadsden, AL	AL
394733	0	0	0	0	0	0	0	0	250079	237378	212211	198412	210821	230538	247050	268391	284816	306027	329285	464158	588888	580481	384	Kalispell, MT	MT
394518	67680	71357	75096	82986	95445	100708	99706	94335	88629	86674	85500	86684	85871	84762	82929	83510	83452	84340	87367	105991	124089	131339	385	Danville, VA	VA
394823	0	0	169295	176588	187028	189471	182463	179381	171071	164068	159577	159498	162749	168581	173410	184764	195342	205132	216268	249334	273473	276362	386	Mankato, MN	MN
394794	82996	87008	89388	94847	101860	102697	105776	102508	99784	91959	89322	86163	86319	87661	90909	95162	99853	105945	113154	139905	152803	157594	387	Lima, OH	OH
753915	67781	70305	72684	75823	78757	79360	79070	78333	76027	73736	71721	73426	76662	79247	83041	85369	86712	92762	99425	116406	127523	131875	388	Salem, OH	OH
395166	216258	243197	272758	309964	379539	421287	406166	362027	317438	313484	283989	269215	300629	339873	366228	391656	423303	459552	470967	586377	639155	604622	389	Truckee, CA	CA
395080	0	0	0	88418	114035	149797	151008	129249	105337	93230	84971	80369	81460	87256	96190	108548	120496	131745	142428	182121	224320	233894	390	Sebring, FL	FL
394462	0	139118	143578	153436	164615	172486	181424	189452	189394	195374	195087	199758	206125	213681	229768	241906	253403	265425	285167	330373	347636	348476	391	Cheyenne, WY	WY
394689	85412	86933	91441	98249	103958	114471	121768	123508	114454	107806	106551	112576	116491	118985	121306	124694	127451	134793	142686	185090	219970	228140	392	Hot Springs, AR	AR
394302	90647	93374	95589	101353	107065	110121	108100	101008	93036	86107	82189	83001	91995	104402	110492	118516	129145	138271	145225	176742	197630	199480	393	Adrian, MI	MI
395090	59840	61748	63538	65885	69855	74526	75157	72485	70332	67448	65238	63921	62382	63293	66342	70315	73171	78632	89520	118348	135869	146872	394	Shelby, NC	NC
394542	0	0	0	0	0	0	0	0	144194	143803	143945	144592	147156	150103	153505	158842	163960	169507	177340	208610	229812	236082	396	Dubuque, IA	IA
394852	0	0	0	0	0	0	0	0	0	0	0	80823	79488	85211	89854	89831	86356	85819	87404	99798	111454	111253	397	Meridian, MS	MS
753912	0	0	0	0	0	0	0	209951	200248	194492	186567	184272	183608	189664	196037	203384	212287	224490	235124	300651	362482	379287	398	Pinehurst, NC	NC
394953	63643	65613	67729	70307	72479	74446	75317	73650	72569	72276	73863	78056	77254	79235	82289	86764	87933	92531	97544	113939	124277	132782	399	Paducah, KY	KY
395190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147820	143604	144945	154257	178619	199699	203754	400	Victoria, TX	TX
395038	77334	80329	83228	86404	88664	90820	91331	90223	85619	79565	73916	74683	84696	88435	92107	97985	99940	108926	123037	156896	184115	191031	401	Rome, GA	GA
395086	103532	110041	115223	121452	128697	140544	149202	149866	140620	128684	125349	122121	124971	133078	142378	155264	169565	186276	205385	303068	391864	394858	402	Sevierville, TN	TN
394882	0	0	0	0	0	0	0	0	172919	160537	152688	154032	156659	156846	161397	170463	177482	195921	216055	289903	340837	341966	403	Moses Lake, WA	WA
394340	70495	72692	75342	79673	84283	86653	89210	89118	87034	84790	82770	83808	87345	88075	87075	90071	92741	97744	104078	134458	151091	155195	404	Ashtabula, OH	OH
394441	0	0	0	0	0	0	0	0	114327	111504	109216	104599	105297	106732	113467	118691	123494	128139	131937	167389	191111	195342	405	Cape Girardeau, MO	MO
394311	0	0	0	0	0	0	0	0	88249	85762	83892	88663	94791	100227	102635	107701	109152	116108	127491	161882	187442	192853	406	Albertville, AL	AL
394580	0	0	0	0	167001	183747	200299	204311	200300	199973	200427	200734	201007	199037	204104	212473	222360	231747	244082	262787	276946	278774	407	Fairbanks, AK	AK
394410	0	0	0	0	0	0	0	155195	147729	141180	136277	140639	151194	159732	171706	180560	185988	192488	202000	253773	298634	304939	408	Brainerd, MN	MN
394513	65627	70492	72822	72297	79174	90023	97041	95395	86170	81172	78649	87561	86788	87739	89721	89951	90502	92902	99874	119706	131100	135330	409	Cumberland, MD	MD
394928	164733	189827	228776	279544	334912	376010	359931	353268	337796	323193	306791	305997	316033	325534	328518	337670	350205	364646	380700	506729	602064	605624	410	Ocean City, NJ	NJ
394505	190340	195567	203984	216263	232947	265653	295617	296922	273042	275648	260394	253751	263493	275635	291436	312805	334108	357989	375135	449391	509363	510593	411	Corvallis, OR	OR
394988	0	0	0	0	0	0	0	0	160841	162079	143604	144786	150869	152922	153885	162494	170332	182996	203121	279633	321588	316548	412	Pocatello, ID	ID
394501	74387	77795	76263	78271	82346	90082	94213	96060	87821	84627	83061	83707	87556	90237	90061	92333	95308	100662	105865	127192	143154	146361	413	Corning, NY	NY
394911	110524	114562	118120	122658	129575	123508	90037	95887	94208	92234	90320	92959	98496	104292	109555	117796	122554	125209	132722	164316	180329	181724	414	New Philadelphia, OH	OH
395140	0	0	0	0	0	0	0	0	63366	62922	62141	62839	64741	67253	70404	72570	72905	79751	83179	99854	101261	106190	415	Sunbury, PA	PA
395175	0	0	204591	247694	293054	314116	336781	296554	255893	247609	238826	232190	253408	283598	303710	330157	362167	387893	406757	483321	494785	462319	416	Ukiah, CA	CA
753887	0	0	0	0	0	0	0	0	143968	134836	127236	126786	130374	137335	142435	149013	157755	172141	186911	246067	285007	284516	417	Hermiston, OR	OR
394469	52843	54979	57349	60996	67373	71683	73763	74133	73757	72333	71084	72854	76181	81958	95512	101363	106035	111437	113263	132573	139012	140311	418	Clarksburg, WV	WV
394964	70836	73270	75783	79465	82170	85609	87146	88072	86870	86317	85819	85683	87326	91185	102568	103077	104126	109431	115485	135094	147165	150573	419	Parkersburg, WV	WV
394373	0	0	0	0	0	144602	146083	143722	138732	133734	129328	129507	134269	140987	144969	151144	157782	166335	177267	213136	229451	235299	420	Beaver Dam, WI	WI
394980	35558	36634	38080	40168	43156	45750	47162	47440	46914	45855	45906	46760	46889	43429	45689	49836	52770	53434	58466	71586	76042	79666	421	Pine Bluff, AR	AR
394641	121020	128008	136203	154102	195431	227241	220208	218676	200347	183143	169808	168212	179316	194736	207013	226806	251452	275550	283328	359318	391977	382794	422	Grants Pass, OR	OR
394511	77201	79604	81679	84037	89813	96982	101594	103249	101575	97920	95301	96061	101934	108496	115714	123684	128614	134386	140847	174484	201928	209287	424	Cullman, AL	AL
394809	77025	78817	80970	82966	85523	87818	92081	93890	93645	93122	92534	94729	96044	100885	102895	105602	109037	110355	121099	149486	164257	165558	425	Lufkin, TX	TX
395248	73203	74864	77531	81625	85121	88406	91922	91365	88132	86477	84350	84549	87470	88669	90848	97099	102904	108969	117939	144380	162540	166193	426	Zanesville, OH	OH
394907	0	0	0	0	82326	82849	84359	83613	79926	77068	75081	76365	79282	81573	83086	86654	88603	93121	97465	119947	134721	139868	427	New Castle, PA	PA
394925	0	0	0	0	0	304398	320775	315571	282566	264856	249331	247882	258863	270387	287209	322782	357131	387778	406073	527828	583186	568041	428	Oak Harbor, WA	WA
394942	0	0	0	65921	70276	73421	77811	77448	75699	73038	70418	69539	69577	70715	70210	74685	77054	81831	85212	110482	120481	117519	429	Orangeburg, SC	SC
395212	0	0	0	0	158972	163560	166257	164202	158936	153801	148946	149449	155629	162676	167131	173529	183936	195815	207881	248900	271265	275009	430	Watertown, WI	WI
394847	47495	50835	54362	59450	64563	67593	68665	66949	64887	64261	64139	65643	67819	71790	75815	77630	82277	89229	90140	111967	120854	126380	431	Meadville, PA	PA
394568	57202	60778	67932	70965	76363	77577	80735	80777	82563	85006	86304	89445	92750	93073	92174	94109	95435	100353	104097	124124	134518	137781	432	Elmira, NY	NY
394644	0	0	0	0	0	0	159516	163770	159580	155769	152404	157129	160408	165563	171900	178523	184213	192745	202321	240901	278780	285949	433	Great Falls, MT	MT
394776	0	0	0	0	0	0	0	0	0	0	0	90845	86422	86037	93207	94598	93863	96224	98921	116391	125674	125542	434	Laurel, MS	MS
395042	71624	74034	76906	80943	86209	90370	94814	96461	95191	92813	91515	92178	92771	95079	99814	107630	111861	117149	118996	139229	152373	157131	435	Russellville, AR	AR
394704	0	0	0	0	0	0	0	0	84551	83677	85053	86024	89294	93729	97170	101619	107856	110681	113979	130825	138528	140865	436	Indiana, PA	PA
394859	100088	105182	110301	113421	112378	115384	114795	110951	103055	98154	96910	99253	107352	107953	112770	116092	118493	122648	135428	166795	182994	189051	437	Midland, MI	MI
394755	0	0	0	0	0	0	0	0	81738	78928	76436	76528	79909	83402	88018	93641	99715	107999	116374	139698	152763	154055	438	Kokomo, IN	IN
394395	92000	97184	102633	111838	123676	132186	135965	136206	133229	132399	131109	131397	133440	136862	138198	143586	145365	150329	157607	182553	191742	196801	439	Bloomsburg, PA	PA
394941	0	0	0	0	0	0	0	0	60872	60443	62035	66374	66811	69509	75988	78029	77915	77468	81643	84753	87491	90550	440	Opelousas, LA	LA
394675	0	0	0	0	0	0	0	0	198953	193157	189796	195059	203303	210356	220743	235082	246476	261836	279391	361643	422361	424205	441	Helena, MT	MT
394744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493551	521823	545756	563408	717822	938913	966731	442	Key West, FL	FL
395145	71573	74487	77622	80461	86585	92834	95980	96848	94263	89929	86885	87018	84751	86307	86535	90673	94331	102031	106995	140616	154839	155179	443	Talladega, AL	AL
395133	91616	94820	98068	101728	106390	111303	118388	115834	111398	110748	109615	111758	116695	121907	128903	134342	137411	143308	149311	174727	191423	194769	444	Stillwater, OK	OK
394489	175433	168332	171201	176652	173209	151109	131871	131237	128397	125996	124104	125240	130179	134163	139180	145858	151177	159573	171760	205572	230135	237157	445	Columbus, IN	IN
394345	0	0	0	0	0	0	0	0	109785	109263	107726	109873	111510	118580	125467	132589	143320	156119	161445	214706	252394	257259	446	Athens, TX	TX
394452	0	0	0	0	0	0	0	182644	171499	163592	150987	146861	150433	156868	166294	181759	202498	230334	255891	360097	409318	399971	447	Centralia, WA	WA
394822	101167	106005	110127	117941	123576	117991	118874	118803	114912	111210	107955	109448	112002	113018	114477	118731	122058	127603	139124	171982	191045	199064	448	Manitowoc, WI	WI
394682	116275	119440	123121	128441	136193	153683	165553	152250	145566	135878	126584	124893	124950	125439	126860	125929	124822	130754	137397	163263	197182	211343	449	Hinesville, GA	GA
394541	37880	39479	41519	44200	49673	53150	54863	55027	54573	53924	53214	55311	55945	57298	59376	55801	63751	70970	71207	88023	87107	89382	450	DuBois, PA	PA
395205	113313	120806	126661	132470	129766	133917	134130	128752	126324	124510	123163	125068	130667	134439	141477	147308	154203	164715	175955	215431	242794	248526	451	Warsaw, IN	IN
394986	89440	96977	102742	104183	110011	121189	125778	130096	123518	120549	118817	117689	119498	122632	124406	127472	133169	137591	143814	171109	190717	192349	452	Plattsburgh, NY	NY
395126	0	0	0	0	0	0	0	130025	125167	117467	110114	108837	116006	121408	124531	127754	133396	141284	146849	177426	211829	224035	453	Statesboro, GA	GA
394445	0	0	0	0	0	0	0	0	0	164321	163149	170000	182448	191352	204963	203852	194783	193549	202608	234736	257001	267318	454	Casper, WY	WY
395231	0	0	0	0	0	0	0	0	93413	89097	86030	87204	89628	96357	97631	98490	101968	107715	112864	143558	175075	187248	455	Wilson, NC	NC
753881	194574	204119	210251	215187	227564	250830	282731	303748	302673	294619	287238	293753	322903	357670	394369	421623	446200	478305	502784	659603	798191	812942	456	Glenwood Springs, CO	CO
395085	0	0	0	0	0	0	0	0	0	133210	126666	125077	125114	126791	131361	135525	138983	145843	156290	204294	241068	247855	457	Seneca, SC	SC
394866	0	0	0	0	0	0	0	0	151716	157681	168289	185768	218145	223335	225520	214756	203039	186178	181232	203087	218219	228975	458	Minot, ND	ND
394936	52197	57048	62157	65841	69688	74808	80568	80371	75636	73029	71703	70472	70595	72263	72295	74472	76947	79778	83323	107932	128585	131243	459	Olean, NY	NY
394465	84329	86513	88971	91643	94338	93839	93442	93509	92184	90250	88410	88077	89690	90467	94640	101201	102467	107376	116346	147366	162473	165596	460	Chillicothe, OH	OH
395077	81001	83199	85879	87052	87986	94147	96954	100353	99939	99042	98167	99252	99554	100245	103659	107565	110393	112566	114274	135974	151665	160619	461	Searcy, AR	AR
394638	0	0	0	97164	100791	103197	105244	106796	107554	107348	108302	111738	117285	123164	129755	137422	143298	151351	160056	191819	215124	219010	462	Grand Island, NE	NE
394994	0	0	0	0	0	0	263081	255515	232607	215831	201473	197656	199764	207289	219418	239772	265858	293483	318959	407032	465662	459337	463	Port Angeles, WA	WA
394350	61336	66213	71666	80490	90369	101617	108649	110398	104619	101807	99999	101346	105164	108154	111080	113830	117944	123674	127984	158551	174610	179681	464	Auburn, NY	NY
394699	0	0	0	0	0	0	0	0	121459	120327	118934	120233	121729	129819	139879	149953	156876	165740	175675	215457	253407	255462	465	Huntsville, TX	TX
394738	113680	126354	139180	152577	171286	183894	195440	189309	176981	170349	166720	165930	165898	169766	176957	181221	188958	201075	211283	267976	310342	322697	466	Keene, NH	NH
394674	0	0	0	0	0	0	0	0	306982	284907	270182	278052	313335	341496	393056	441520	488109	541251	585294	820942	1008702	973649	467	Heber, UT	UT
395010	0	0	0	0	0	0	0	0	94856	90870	90184	91822	95765	99959	102381	108173	113082	112098	116827	130403	142741	148330	468	Quincy, IL	IL
395062	109075	112456	117463	122305	125125	128369	131716	130224	126543	118670	113635	110724	112528	117225	119931	121674	125927	131427	139448	171052	189324	196887	469	Sandusky, OH	OH
394593	121935	124538	128482	133889	137313	139809	140239	136111	135752	130242	123521	118955	119817	125199	131930	139378	146088	152898	158430	188033	202131	205836	470	Findlay, OH	OH
394614	92912	96209	99824	104633	109459	113208	116849	117954	116633	115216	112674	112955	111647	112789	117946	124727	128925	134857	138492	175192	194271	199769	471	Frankfort, KY	KY
394516	35779	37673	39748	41414	42312	45386	46534	46553	43626	41716	40416	40860	45392	50488	51532	54067	54260	53836	54964	61237	67123	69516	472	Danville, IL	IL
394298	0	0	0	0	0	0	0	0	137699	126520	118492	117839	117673	117530	121919	135022	149779	171239	193346	269339	305361	296302	473	Aberdeen, WA	WA
394999	0	0	0	0	0	0	0	0	0	72975	75305	71474	71626	72270	73083	72539	77601	77944	84516	98270	108586	111855	474	Portsmouth, OH	OH
395106	0	0	0	0	0	0	0	0	98627	96716	94980	95204	93254	95900	95596	95451	96891	100504	104131	130260	146138	150500	475	Somerset, PA	PA
753928	0	0	0	0	0	0	0	0	103895	101830	99588	99554	100473	100965	102279	106083	111547	120155	129437	149064	162176	167828	476	Wisconsin Rapids, WI	WI
753893	117684	124252	130248	137014	141511	147738	154381	156255	148187	137381	125872	123341	134993	151069	163875	175990	190978	209227	226560	291381	355399	358882	477	Jefferson, GA	GA
394736	141018	153354	174321	220483	294992	344397	351685	347293	321574	310784	304727	313468	355969	402867	469185	514809	545250	580034	608997	736278	871390	899121	478	Kapaa, HI	HI
394955	0	0	0	63974	75292	95249	106451	90634	75517	68611	64269	63353	63633	64898	68455	73782	80746	91244	104345	144157	172482	177184	479	Palatka, FL	FL
394626	0	0	0	0	0	0	0	0	0	0	0	131254	131512	133027	134922	132155	127543	135207	145078	167323	173198	174235	480	Gallup, NM	NM
394683	0	0	0	0	0	0	0	0	0	0	0	0	110217	128490	134881	133255	134610	144621	162659	172072	152393	146733	481	Hobbs, NM	NM
395088	55978	58171	60383	62592	65547	68283	70808	73707	73818	72145	70178	70460	73473	78080	83603	86506	89501	93864	93130	132978	153534	157567	482	Shawnee, OK	OK
394884	0	0	0	0	0	0	0	0	112842	112309	110074	110939	109060	110161	113604	117406	121404	127487	134863	170092	196193	194535	484	Mount Airy, NC	NC
395132	0	0	0	0	0	0	0	0	0	126966	125960	126812	133209	144301	149528	157280	166546	174868	183925	214411	228480	235166	485	Stevens Point, WI	WI
394647	52808	53569	56820	58590	62849	66963	71581	71134	68488	67062	65651	64608	66241	69213	78502	84209	89242	94134	107408	138960	161393	170683	486	Greeneville, TN	TN
394655	51807	55256	58815	61819	67621	73092	76015	78020	74152	69782	67428	69265	73571	76042	77546	82295	82761	87350	95053	120170	136564	141953	488	Greenwood, SC	SC
394764	82569	89242	95151	96503	112652	138475	151978	140164	119676	110140	103221	101067	103726	107728	112534	119312	127999	140116	147156	194286	236248	242847	489	Lake City, FL	FL
394752	80457	82886	86383	94556	113704	142340	151320	149291	136255	126175	117797	115293	120564	128942	136637	146777	154592	169665	182465	242298	278974	282131	490	Klamath Falls, OR	OR
394877	134704	138621	147465	160688	190968	237486	253132	236583	224527	216139	208979	206789	210422	213916	218298	229044	237555	248477	259609	330638	398091	413986	491	Morehead City, NC	NC
394472	0	0	0	0	0	0	156374	145892	123614	118658	112136	112950	131116	151455	167786	188707	207966	230221	245440	305513	336909	325079	492	Clearlake, CA	CA
394305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117412	120040	126323	132576	163930	193883	202776	493	Alamogordo, NM	NM
395027	39527	40847	42155	43618	46291	49203	51986	51755	48760	46591	44790	44375	43621	44542	44589	46222	46572	49908	50763	69468	78843	83830	494	Roanoke Rapids, NC	NC
394587	0	0	0	0	0	0	0	0	0	0	79666	78852	79256	84556	94124	107396	111372	115562	119881	147791	163764	166745	495	Farmington, MO	MO
394897	61591	63740	65881	68251	71309	74167	77005	79155	74081	73169	71852	70873	68149	68184	71101	78525	78238	80468	84533	108210	124490	129196	496	Muskogee, OK	OK
394826	0	71033	70921	70592	72598	76282	79103	69770	67851	66217	64945	65074	64751	67421	69613	72674	74342	79491	85105	103679	115183	117676	497	Marion, IN	IN
394586	138009	150066	160958	176567	190169	199016	195095	187958	176011	165633	154510	152723	165534	176899	183292	198047	213801	229510	240988	285080	311785	312432	498	Faribault, MN	MN
395021	0	0	0	0	0	0	0	0	89974	87665	86482	85601	85387	84695	82721	86186	90991	96077	100181	119886	133516	139241	499	Richmond, IN	IN
394829	84132	87465	90741	95844	101384	102232	100262	96569	96598	99576	103886	111903	119825	120731	118641	121642	126727	133554	140030	169097	193335	202154	500	Marquette, MI	MI
394922	92178	94596	96764	100547	107462	115408	121555	122725	120806	111846	103664	114229	112975	112927	114662	119035	118604	122108	137486	174357	201407	212530	501	North Wilkesboro, NC	NC
394885	0	0	0	0	0	0	0	0	0	0	0	83165	89943	100042	107294	106327	113006	117122	125094	153172	169610	172627	502	Mount Pleasant, MI	MI
395024	0	0	0	0	0	0	0	0	37953	37349	36385	36331	38716	43977	48219	48151	47593	49210	50015	68506	67668	69499	503	Rio Grande City, TX	TX
394827	0	0	0	0	0	0	0	0	79615	77949	76318	76644	76790	76391	79335	84822	88619	94791	107613	133817	147932	149077	504	Marion, OH	OH
394360	0	0	0	0	0	0	0	0	142067	137326	133215	133400	138070	144811	150884	161048	168829	179705	191154	229971	253080	261625	505	Baraboo, WI	WI
395016	0	0	0	0	0	0	0	0	0	0	0	115638	132231	153908	170218	182633	194916	211649	231015	293282	321980	309085	506	Red Bluff, CA	CA
394825	58699	63708	65542	68374	74228	78305	80411	79411	76118	70244	66646	68997	70791	73411	76465	80463	82611	88392	93190	121524	138596	140771	507	Marinette, WI	WI
395040	0	0	0	0	0	0	0	0	92970	91156	88615	88643	86921	90687	89492	90644	92776	98479	110017	129805	136226	141549	509	Roswell, NM	NM
395092	0	0	0	0	0	0	219520	214143	194757	183339	170940	168076	169965	173912	181575	197921	222293	253182	275709	388060	439376	427952	510	Shelton, WA	WA
394540	64587	66914	68896	71587	75234	79112	81569	80905	76152	70726	66376	64658	65465	66785	69278	73991	78026	83455	88734	108722	121352	127616	511	Dublin, GA	GA
394899	0	0	0	0	0	0	0	0	105923	104237	102619	103735	104115	107502	110721	114712	117528	119652	125167	150538	170593	177907	512	Nacogdoches, TX	TX
395105	45182	45976	46669	47653	49453	53644	56864	56560	56174	56680	60643	65586	71836	72615	80728	74347	77387	85825	95000	128848	148483	160594	513	Somerset, KY	KY
394496	0	0	0	0	0	0	0	173342	158907	147543	138914	139575	146751	156184	166655	183347	198530	212312	229482	295885	338977	339112	514	Coos Bay, OR	OR
394600	65267	66322	67553	69459	73376	79210	83943	86035	84288	86867	83868	84787	87861	90152	93082	96747	104163	113700	126440	162492	193297	201387	515	Forest City, NC	NC
394836	61806	65127	68351	76119	84714	80747	77207	74950	72750	68978	67398	68957	65454	63498	62914	64492	64223	64640	61487	75273	87316	95021	516	Martinsville, VA	VA
395020	0	0	0	0	0	0	0	0	172716	162000	150526	154294	162760	165538	170957	183555	197428	217089	239184	348161	414302	398382	517	Rexburg, ID	ID
394787	0	0	0	0	0	0	0	0	174387	164589	155800	161354	166490	168988	177240	186384	198548	209879	223528	291792	333752	333018	518	Lewiston, ID	ID
394759	119713	135023	156935	181585	201753	214170	212199	206622	195714	189714	185779	184644	186552	193699	201927	211546	227026	244876	260582	351248	417228	424813	519	Laconia, NH	NH
394629	0	0	0	0	0	0	0	0	0	0	0	173466	175587	185627	187959	198203	208812	219974	230103	284898	343306	356629	520	Georgetown, SC	SC
394343	0	0	0	0	0	0	0	0	88285	85704	84259	84357	85725	91436	96765	99550	102720	108202	115392	133479	145523	148001	521	Athens, OH	OH
395063	109155	112292	115342	119907	129885	134812	139624	139935	136058	129986	125298	125815	118100	128992	129959	134878	140181	146544	149965	195218	237208	252124	522	Sanford, NC	NC
394570	64331	66373	68149	68587	71605	73757	79020	76640	73901	72613	70427	71266	74458	78590	84069	92145	95222	94928	94236	106765	113971	114206	523	Enid, OK	OK
394889	0	0	0	0	0	0	0	0	90456	88457	86985	87208	91201	98925	114723	134228	144795	153263	161346	205480	231898	238295	524	Mount Vernon, OH	OH
395199	127992	132928	137516	151122	173195	185797	206148	213614	193541	181958	173148	172624	178643	184278	192677	206669	225316	249501	266465	336941	389357	389929	525	Walla Walla, WA	WA
394309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129370	138080	149186	158726	208579	250743	261939	526	Albemarle, NC	NC
394701	0	0	0	0	0	0	0	0	0	62282	62041	62859	63008	69672	76852	83435	84515	86328	89128	108502	121952	126853	527	Hutchinson, KS	KS
394693	105426	115989	128417	145523	166456	184621	200292	198810	190012	186108	185514	188978	193243	201372	208104	215216	224623	237306	245658	332349	391006	396107	528	Hudson, NY	NY
