_id	fema_string	disasternumber	state_code	incident_category	incident_description	incident_date	fips_state	fips_county	county_name
6443ad82daa2a85b35539332	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	017	Chase (County)
6443ad82daa2a85b35539333	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	019	Chautauqua (County)
6443ad82daa2a85b35539334	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	025	Clark (County)
6443ad82daa2a85b35539335	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	031	Coffey (County)
6443ad82daa2a85b35539336	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	033	Comanche (County)
6443ad82daa2a85b35539337	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	035	Cowley (County)
6443ad82daa2a85b35539338	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	041	Dickinson (County)
6443ad82daa2a85b35539339	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	047	Edwards (County)
6443ad82daa2a85b3553933a	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	049	Elk (County)
6443ad82daa2a85b3553933b	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	067	Grant (County)
6443ad82daa2a85b3553933c	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	073	Greenwood (County)
6443ad82daa2a85b3553933d	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	079	Harvey (County)
6443ad82daa2a85b3553933e	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	081	Haskell (County)
6443ad82daa2a85b3553933f	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	093	Kearny (County)
6443ad82daa2a85b35539340	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	095	Kingman (County)
6443ad82daa2a85b35539341	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	097	Kiowa (County)
6443ad82daa2a85b35539342	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	111	Lyon (County)
6443ad82daa2a85b35539343	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	113	McPherson (County)
6443ad82daa2a85b35539344	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	115	Marion (County)
6443ad82daa2a85b35539345	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	119	Meade (County)
6443ad82daa2a85b35539346	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	127	Morris (County)
6443ad82daa2a85b35539347	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	151	Pratt (County)
6443ad82daa2a85b35539348	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	155	Reno (County)
6443ad82daa2a85b35539349	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	159	Rice (County)
6443ad82daa2a85b3553934a	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	175	Seward (County)
6443ad82daa2a85b3553934b	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	185	Stafford (County)
6443ad82daa2a85b3553934c	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	187	Stanton (County)
6443ad82daa2a85b3553934d	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	189	Stevens (County)
6443ad82daa2a85b3553934e	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	191	Sumner (County)
6443ad82daa2a85b3553934f	DR-1848-KS	1848	KS	Severe Storm	SEVERE WINTER STORM AND RECORD AND NEAR RECORD SNOW	2009-03-26T00:00:00.000Z	20	207	Woodson (County)
6443ad82daa2a85b35539350	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	151	Osage (County)
6443ad82daa2a85b35539351	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	029	Camden (County)
6443ad82daa2a85b35539352	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	039	Cedar (County)
6443ad82daa2a85b35539353	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	055	Crawford (County)
6443ad82daa2a85b35539354	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	079	Grundy (County)
6443ad82daa2a85b35539355	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	085	Hickory (County)
6443ad82daa2a85b35539356	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	103	Knox (County)
6443ad82daa2a85b35539357	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	111	Lewis (County)
6443ad82daa2a85b35539358	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	117	Livingston (County)
6443ad82daa2a85b35539359	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	125	Maries (County)
6443ad82daa2a85b3553935a	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	127	Marion (County)
6443ad82daa2a85b3553935b	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	131	Miller (County)
6443ad82daa2a85b3553935c	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	149	Oregon (County)
6443ad82daa2a85b3553935d	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	157	Perry (County)
6443ad82daa2a85b3553935e	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	161	Phelps (County)
6443ad82daa2a85b3553935f	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	169	Pulaski (County)
6443ad82daa2a85b35539360	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	177	Ray (County)
6443ad82daa2a85b35539361	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	186	Ste. Genevieve (County)
6443ad82daa2a85b35539362	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	195	Saline (County)
6443ad82daa2a85b35539363	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	205	Shelby (County)
6443ad82daa2a85b35539364	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	209	Stone (County)
6443ad82daa2a85b35539365	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	211	Sullivan (County)
6443ad82daa2a85b35539366	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	217	Vernon (County)
6443ad82daa2a85b35539367	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	223	Wayne (County)
6443ad82daa2a85b35539368	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	229	Wright (County)
6443ad82daa2a85b35539369	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	009	Barry (County)
6443ad82daa2a85b3553936a	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	043	Christian (County)
6443ad82daa2a85b3553936b	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	099	Jefferson (County)
6443ad82daa2a85b3553936c	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	109	Lawrence (County)
6443ad82daa2a85b3553936d	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	001	Adair (County)
6443ad82daa2a85b3553936e	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	011	Barton (County)
6443ad82daa2a85b3553936f	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	017	Bollinger (County)
6443ad82daa2a85b35539370	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	031	Cape Girardeau (County)
6443ad82daa2a85b35539371	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	057	Dade (County)
6443ad82daa2a85b35539372	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	059	Dallas (County)
6443ad82daa2a85b35539373	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	065	Dent (County)
6443ad82daa2a85b35539374	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	067	Douglas (County)
6443ad82daa2a85b35539375	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	077	Greene (County)
6443ad82daa2a85b35539376	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	091	Howell (County)
6443ad82daa2a85b35539377	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	093	Iron (County)
6443ad82daa2a85b35539378	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	097	Jasper (County)
6443ad82daa2a85b35539379	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	105	Laclede (County)
6443ad82daa2a85b3553937a	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	123	Madison (County)
6443ad82daa2a85b3553937b	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	145	Newton (County)
6443ad82daa2a85b3553937c	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	153	Ozark (County)
6443ad82daa2a85b3553937d	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	167	Polk (County)
6443ad82daa2a85b3553937e	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	179	Reynolds (County)
6443ad82daa2a85b3553937f	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	181	Ripley (County)
6443ad82daa2a85b35539380	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	187	St. Francois (County)
6443ad82daa2a85b35539381	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	203	Shannon (County)
6443ad82daa2a85b35539382	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	215	Texas (County)
6443ad82daa2a85b35539383	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	221	Washington (County)
6443ad82daa2a85b35539384	DR-1847-MO	1847	MO	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-05-08T00:00:00.000Z	29	225	Webster (County)
6443ad82daa2a85b35539385	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	001	Arkansas (County)
6443ad82daa2a85b35539386	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	011	Bradley (County)
6443ad82daa2a85b35539387	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	013	Calhoun (County)
6443ad82daa2a85b35539388	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	017	Chicot (County)
6443ad82daa2a85b35539389	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	019	Clark (County)
6443ad82daa2a85b3553938a	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	025	Cleveland (County)
6443ad82daa2a85b3553938b	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	029	Conway (County)
6443ad82daa2a85b3553938c	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	039	Dallas (County)
6443ad82daa2a85b3553938d	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	043	Drew (County)
6443ad82daa2a85b3553938e	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	049	Fulton (County)
6443ad82daa2a85b3553938f	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	053	Grant (County)
6443ad82daa2a85b35539390	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	055	Greene (County)
6443ad82daa2a85b35539391	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	057	Hempstead (County)
6443ad82daa2a85b35539392	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	059	Hot Spring (County)
6443ad82daa2a85b35539393	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	061	Howard (County)
6443ad82daa2a85b35539394	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	067	Jackson (County)
6443ad82daa2a85b35539395	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	069	Jefferson (County)
6443ad82daa2a85b35539396	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	073	Lafayette (County)
6443ad82daa2a85b35539397	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	077	Lee (County)
6443ad82daa2a85b35539398	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	079	Lincoln (County)
6443ad82daa2a85b35539399	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	081	Little River (County)
6443ad82daa2a85b3553939a	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	089	Marion (County)
6443ad82daa2a85b3553939b	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	091	Miller (County)
6443ad82daa2a85b3553939c	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	095	Monroe (County)
6443ad82daa2a85b3553939d	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	099	Nevada (County)
6443ad82daa2a85b3553939e	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	103	Ouachita (County)
6443ad82daa2a85b3553939f	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	105	Perry (County)
6443ad82daa2a85b355393a0	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	107	Phillips (County)
6443ad82daa2a85b355393a1	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	109	Pike (County)
6443ad82daa2a85b355393a2	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	111	Poinsett (County)
6443ad82daa2a85b355393a3	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	113	Polk (County)
6443ad82daa2a85b355393a4	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	115	Pope (County)
6443ad82daa2a85b355393a5	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	117	Prairie (County)
6443ad82daa2a85b355393a6	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	123	St. Francis (County)
6443ad82daa2a85b355393a7	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	125	Saline (County)
6443ad82daa2a85b355393a8	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	129	Searcy (County)
6443ad82daa2a85b355393a9	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	137	Stone (County)
6443ad82daa2a85b355393aa	DR-1845-AR	1845	AR	Severe Storm	SEVERE STORMS, TORNADOES, AND FLOODING	2009-04-27T00:00:00.000Z	05	139	Union (County)
6443ad82daa2a85b355393ab	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	000	Cheyenne River Indian Reservation
6443ad82daa2a85b355393ac	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	000	Standing Rock Sioux Tribe of North & South Dakota
6443ad82daa2a85b355393ad	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	013	Brown (County)
6443ad82daa2a85b355393ae	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	019	Butte (County)
6443ad82daa2a85b355393af	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	021	Campbell (County)
6443ad82daa2a85b355393b0	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	031	Corson (County)
6443ad82daa2a85b355393b1	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	037	Day (County)
6443ad82daa2a85b355393b2	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	041	Dewey (County)
6443ad82daa2a85b355393b3	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	045	Edmunds (County)
6443ad82daa2a85b355393b4	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	063	Harding (County)
6443ad82daa2a85b355393b5	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	089	McPherson (County)
6443ad82daa2a85b355393b6	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	091	Marshall (County)
6443ad82daa2a85b355393b7	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	105	Perkins (County)
6443ad82daa2a85b355393b8	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	109	Roberts (County)
6443ad82daa2a85b355393b9	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	115	Spink (County)
6443ad82daa2a85b355393ba	DR-1844-SD	1844	SD	Severe Storm	SEVERE STORMS AND FLOODING	2009-03-11T00:00:00.000Z	46	137	Ziebach (County)
6443ad82daa2a85b355393bb	DR-1842-AL	1842	AL	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING, AND STRAIGHT-LINE WINDS	2009-05-06T00:00:00.000Z	01	001	Autauga (County)
6443ad82daa2a85b355393bc	DR-1842-AL	1842	AL	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING, AND STRAIGHT-LINE WINDS	2009-05-06T00:00:00.000Z	01	011	Bullock (County)
6443ad82daa2a85b355393bd	DR-1842-AL	1842	AL	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING, AND STRAIGHT-LINE WINDS	2009-05-06T00:00:00.000Z	01	051	Elmore (County)
6443ad82daa2a85b355393be	DR-1842-AL	1842	AL	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING, AND STRAIGHT-LINE WINDS	2009-05-06T00:00:00.000Z	01	101	Montgomery (County)
6443ad82daa2a85b355393bf	DR-1841-KY	1841	KY	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING AND MUDSLIDES	2009-05-03T00:00:00.000Z	21	007	Ballard (County)
6443ad82daa2a85b355393c0	DR-1841-KY	1841	KY	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING AND MUDSLIDES	2009-05-03T00:00:00.000Z	21	039	Carlisle (County)
6443ad82daa2a85b355393c1	DR-1841-KY	1841	KY	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING AND MUDSLIDES	2009-05-03T00:00:00.000Z	21	051	Clay (County)
6443ad82daa2a85b355393c2	DR-1841-KY	1841	KY	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING AND MUDSLIDES	2009-05-03T00:00:00.000Z	21	055	Crittenden (County)
6443ad82daa2a85b355393c3	DR-1841-KY	1841	KY	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING AND MUDSLIDES	2009-05-03T00:00:00.000Z	21	065	Estill (County)
6443ad82daa2a85b355393c4	DR-1841-KY	1841	KY	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING AND MUDSLIDES	2009-05-03T00:00:00.000Z	21	075	Fulton (County)
6443ad82daa2a85b355393c5	DR-1841-KY	1841	KY	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING AND MUDSLIDES	2009-05-03T00:00:00.000Z	21	085	Grayson (County)
6443ad82daa2a85b355393c6	DR-1841-KY	1841	KY	Severe Storm	SEVERE STORMS, TORNADOES, FLOODING AND MUDSLIDES	2009-05-03T00:00:00.000Z	21	105	Hickman (County)
